author_id,username,author_followers,author_tweets,author_description,author_location,text,created_at,retweets,replies,likes,quote_count
1480837615561904128,celo_insider,5458,101,Insightful Analytics - Latest News - Golden Opportunities For Community Of Celo,Moon,b'We are here to give you a deeper insight into the @CeloOrg NFT market space!Presenting the top NFT collections by weekly sales volumes ! Data powered by: @cybertime_eth  @KnoxEdgeDAO @Moola_Market @CeloPunks @celostrials#Celo #CELO #CeloNFTs #NFTs https://t.co/QKVREZbSxL',2022-07-06 19:53:52+00:00,1,0,1,3
